0.00 	0.00 	0.00
	342.31 	79.62 	73.12
	342.06 	79.62 	73.25
	341.56 	79.69 	73.31
	341.31 	79.69 	73.31
	341.62 	79.75 	74.50
	342.31 	79.75 	75.94
	342.44 	79.75 	76.19
	342.25 	79.50 	76.12
	341.69 	79.06 	76.12
	341.19 	78.75 	76.50
	341.31 	78.94 	76.06
	341.25 	78.81 	76.12
	341.19 	78.81 	76.12
	341.00 	78.81 	76.25
	340.94 	78.81 	76.69
	340.94 	78.81 	77.00
	340.50 	78.75 	76.56
	339.87 	78.62 	75.81
	339.62 	78.56 	75.56
	339.25 	78.56 	75.31
	339.06 	78.62 	75.25
	339.19 	78.62 	75.37
	339.31 	78.50 	75.69
	339.12 	78.37 	75.50
	338.87 	78.37 	75.19
	338.69 	78.31 	74.94
	338.37 	78.31 	74.56
	338.19 	78.37 	74.19
	337.94 	78.37 	73.94
	337.75 	78.37 	73.75
	337.81 	78.44 	73.75
	337.81 	78.44 	73.69
	337.94 	78.37 	73.87
	338.19 	78.37 	74.12
	338.37 	78.37 	74.31
	338.62 	78.37 	74.62
	338.75 	78.31 	75.06
	338.75 	78.25 	75.19
	338.62 	78.31 	75.44
	338.50 	78.31 	75.87
	338.44 	78.31 	76.19
	338.25 	78.31 	75.81
	337.94 	78.19 	75.62
	337.87 	78.25 	75.37
	337.81 	78.25 	75.31
	337.81 	78.25 	75.25
	337.81 	78.25 	75.12
	337.81 	78.19 	75.19
	337.87 	78.19 	75.12
	337.75 	78.19 	74.87
	337.75 	78.19 	74.87
	337.75 	78.19 	75.12
	337.75 	78.25 	75.12
	337.69 	78.19 	75.06
	337.69 	78.19 	75.12
	337.75 	78.19 	75.12
	337.69 	78.19 	75.12
	337.81 	78.19 	75.19
	337.87 	78.19 	75.31
	338.00 	78.19 	75.37
	338.00 	78.19 	75.44
	338.12 	78.19 	75.56
	338.31 	78.19 	75.69
	338.37 	78.19 	75.50
	338.37 	78.19 	75.50
	338.56 	78.19 	75.56
	338.50 	78.12 	75.31
	338.62 	78.19 	75.12
	338.62 	78.12 	74.87
	338.62 	78.12 	74.62
	338.50 	78.06 	74.25
	338.44 	78.06 	74.00
	338.44 	78.12 	74.00
	338.31 	78.06 	73.81
	338.19 	78.06 	73.69
	338.19 	78.06 	73.69
	338.25 	78.06 	73.75
	338.25 	78.06 	73.81
	338.31 	78.06 	73.87
	338.31 	78.06 	73.81
	338.25 	78.06 	73.75
	338.25 	78.06 	73.94
	338.25 	78.06 	74.00
	338.19 	78.06 	73.94
	338.12 	78.06 	74.12
	337.94 	78.12 	74.00
	337.69 	78.12 	73.75
	337.37 	78.12 	73.56
	337.44 	78.25 	73.94
	337.31 	78.25 	73.75
	337.06 	78.19 	73.31
	337.00 	78.12 	73.25
	337.00 	78.19 	73.31
	337.06 	78.19 	73.31
	337.12 	78.19 	73.81
	337.12 	78.25 	74.12
	337.00 	78.19 	74.19
	337.06 	78.19 	74.31
	337.06 	78.19 	74.25
	337.00 	78.12 	74.12
	337.06 	78.06 	73.81
	337.12 	78.06 	73.69
	337.12 	78.06 	73.69
	337.12 	78.06 	73.69
	337.19 	78.06 	73.81
	337.31 	78.06 	74.06
	337.31 	78.06 	74.06
	337.31 	78.06 	74.06
	337.31 	78.06 	74.06
	337.31 	78.06 	74.06
	337.31 	78.06 	74.06
	337.31 	78.06 	74.06
	337.25 	78.06 	74.00
	337.25 	78.06 	74.00
	337.25 	78.06 	74.06
	337.19 	78.00 	74.06
	337.12 	78.00 	74.00
	337.00 	78.00 	73.75
	336.69 	78.12 	73.37
	336.44 	78.25 	73.06
	336.25 	78.37 	72.81
	336.25 	78.50 	72.44
	336.56 	78.69 	72.00
	337.06 	78.62 	71.56
	337.62 	78.62 	71.06
	338.31 	78.62 	71.19
	339.12 	78.56 	71.06
	339.87 	78.56 	71.25
	340.25 	78.50 	71.50
	340.12 	78.31 	70.69
	339.87 	78.25 	70.25
	339.69 	78.37 	70.19
	339.44 	78.31 	70.25
	339.00 	78.31 	70.37
	338.75 	78.50 	70.44
	338.62 	78.50 	70.37
	338.50 	78.56 	70.37
	338.44 	78.56 	70.12
	338.37 	78.56 	70.37
	338.25 	78.56 	70.56
	338.25 	78.62 	71.06
	338.31 	78.75 	72.37
	338.37 	78.81 	73.69
	338.31 	78.94 	74.69
	338.19 	78.94 	75.44
	338.19 	79.00 	75.81
	338.06 	79.00 	75.75
	337.81 	78.87 	75.37
	337.56 	78.69 	74.87
	337.25 	78.50 	74.44
	337.06 	78.31 	74.19
	337.06 	78.25 	73.75
	337.19 	78.19 	73.94
	337.56 	78.19 	73.87
	337.69 	78.19 	73.87
	337.75 	78.25 	73.37
	337.81 	78.37 	73.19
	337.75 	78.31 	72.81
	337.62 	78.37 	72.31
	337.37 	78.37 	72.06
	337.31 	78.44 	71.81
	337.12 	78.44 	71.75
	336.94 	78.44 	71.69
	336.94 	78.44 	71.81
	337.00 	78.44 	72.00
	337.00 	78.50 	71.87
	336.81 	78.44 	71.62
	336.56 	78.31 	71.69
	336.69 	78.31 	72.19
	336.56 	78.31 	72.37
	336.37 	78.25 	72.19
	336.31 	78.25 	72.12
	336.19 	78.25 	72.19
	336.19 	78.25 	72.19
